Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
4441	-56	609.28	39.98	2351.95	0	1196.81	10762.6	-0	-0	-0	2149	0	1465.7	-0
4442	-59.05	603.79	43.87	2338.26	0	1196.63	6823.05	-0	-0	-0	2149	0	1465.7	-0
4443	-67.9	581.21	37	2356.41	0	1198.36	3192.19	-0	-0	-0	2149	0	1465.7	-0
4444	-52.72	583.19	34.03	2338.59	0	1188.4	9777.23	-4.2	-25.33	6.94	2735.82	0	1618.75	15194.2
4445	-62.79	557.86	34.26	2340.75	0	1196.53	6462.56	-0	-0	-0	2149	0	1465.7	-0
4446	-56.76	563.05	41.89	2348.19	0	1188.95	2972.54	-0	-0	-0	2149	0	1465.7	-0
4447	-59.74	545.5	35.86	2333.34	0	1185.25	9887.81	-0.08	-21.51	9.16	2860.4	0	1636.71	20301.5
4448	-59.36	529.79	38.22	2330.27	0	1192.52	3683.02	4.81	-16.63	9.46	3028.15	0	1610.72	17363.6
4449	-57.75	529.48	43.87	2340.16	0	1183.5	6890.61	-0	-0	-0	2149	0	1465.7	-0
4450	-60.42	513.31	42.8	2323.81	0	1186.05	8760.83	-0	-0	-0	2149	0	1465.7	-0
4451	-52.72	495.3	38.76	2344.38	0	1189.51	3984.08	-0	-0	-0	2149	0	1465.7	-0
4452	-56.69	514.83	45.7	2341.84	0	1173.75	11411.2	-0	-0	-0	2149	0	1465.7	-0
4453	-57.45	468.75	41.81	2329.71	0	1188.98	9327.27	-0	-0	-0	2149	0	1465.7	-0
4454	-46.84	500.03	44.63	2330.05	0	1173.4	3661.13	-0	-0	-0	2149	0	1465.7	-0
4455	-64.7	469.36	44.71	2315.07	0	1182.22	13569.9	-0	-0	-0	2149	0	1465.7	-0
4456	-47.15	474.24	48.98	2313.15	0	1177.74	4699.4	3.66	-16.33	7.17	2845.64	0	1690.43	13775.7
4457	-54.47	465.24	47.38	2315.92	0	1176.77	8644.67	2.21	-19.07	5.34	3020.06	0	1692.5	11264.3
4458	-56	442.81	43.11	2324.98	0	1180.54	12505.5	-0	-0	-0	2149	0	1465.7	-0
4459	-41.96	451.66	48.29	2301.66	0	1176.52	2951.44	-0	-0	-0	2149	0	1465.7	-0
4460	-53.18	430.15	43.03	2338.31	0	1178.35	13328.3	-0	-0	-0	2149	0	1465.7	-0
4461	-43.33	442.81	43.18	2289.3	0	1171.84	8367.44	-0	-0	-0	2149	0	1465.7	-0
4462	-42.88	424.65	41.2	2308.5	0	1176.77	8265.07	-0	-0	-0	2149	0	1465.7	-0
4463	-47.07	430.45	42.65	2284.16	0	1170.94	11873.3	3.43	-27.16	3.51	2775.19	0	1702.55	9100.47
4464	-28.76	425.87	38.68	2291.63	0	1173.26	4327.76	-0	-0	-0	2149	0	1465.7	-0
4465	-46.08	411.83	36.7	2272.89	0	1176.59	9337.95	5.87	-22.74	10.99	2979.35	0	1584	16141.7
4466	-29.45	417.79	38.15	2287.24	0	1171.7	9230.77	-0	-0	-0	2149	0	1465.7	-0
4467	-29.07	393.37	30.59	2293.66	0	1180.27	4902.13	1.91	-19.68	3.59	2636.69	0	1682.71	10762.9
4468	-35.93	409.24	31.81	2270.5	0	1167.47	9572.83	-0	-0	-0	2149	0	1465.7	-0
4469	-24.11	391.24	32.12	2274.91	0	1176.33	7124.27	-2.9	-23.19	6.03	2656.14	0	1673.55	15276.2
4470	-30.98	402.37	33.04	2248.98	0	1170.18	6637.83	-0	-0	-0	2149	0	1465.7	-0
4471	-25.18	382.08	28.38	2258.87	0	1170.72	7865.05	-0	-0	-0	2149	0	1465.7	-0
4472	-22.74	391.24	32.81	2236.27	0	1173.24	6249.18	-3.89	-23.8	2.06	2795.04	0	1707.4	13311.5
4473	-26.02	370.48	23.96	2249.59	0	1173.3	6659.77	-0	-0	-0	2149	0	1465.7	-0
4474	-16.56	381.16	29.3	2229.29	0	1167.9	5695.64	-0	-21.97	5.72	2615.67	0	1687.43	13557.4
4475	-21.67	359.5	26.55	2246.06	0	1180.58	8445.1	-0	-0	-0	2149	0	1465.7	-0
4476	-17.24	369.11	23.04	2238.46	0	1166.74	7742.56	2.06	-23.19	5.57	2968.72	0	1598.19	9744.52
4477	-12.51	364.84	26.17	2217.12	0	1168.49	6726.79	-0	-0	-0	2149	0	1465.7	-0
4478	-12.05	358.12	27.62	2229.15	0	1177.34	10323.3	-0	-0	-0	2149	0	1465.7	-0
4479	-9.23	370.48	25.71	2201.84	0	1167.71	4945.52	2.98	-23.5	6.56	2712.04	0	1629.84	14045.5
4480	-5.04	362.24	26.02	2212.9	0	1170.54	7379.32	-0	-0	-0	2149	0	1465.7	-0
4481	-11.83	374.3	27.08	2190.07	0	1168.03	7797.24	7.32	-24.72	5.26	2839.62	0	1629.89	9500.01
4482	-0.69	354.61	19.99	2187.35	0	1175.81	4045.68	-0	-0	-0	2149	0	1465.7	-0
4483	-1.6	375.37	31.43	2204.71	0	1171.24	7365.42	-0	-0	-0	2149	0	1465.7	-0
4484	-8.7	359.95	19.38	2173.44	0	1171.13	4323.9	10.6	-17.85	12.97	2860.6	0	1518.32	19198.3
4485	10.3	381.01	29.45	2169.87	0	1172.78	5934.09	-0	-0	-0	2149	0	1465.7	-0
4486	-6.87	374.3	29.75	2185.37	0	1173.95	7935.18	16.25	-20.45	7.93	2807.23	0	1697.28	15479.1
4487	4.35	383.15	21.74	2146.98	0	1163.96	4165.6	-0	-0	-0	2149	0	1465.7	-0
4488	8.54	388.95	32.42	2167.34	0	1173.16	5330.91	-0	-0	-0	2149	0	1465.7	-0
4489	-4.88	384.52	23.65	2144.05	0	1172.12	9759.81	-0	-0	-0	2149	0	1465.7	-0
4490	20.52	397.95	30.98	2166.95	0	1167.77	2008.4	-0	-0	-0	2149	0	1465.7	-0
4491	1.07	401.76	26.86	2155.99	0	1169.28	11136	12.97	-23.5	8.39	2845.92	0	1617.3	17272.8
4492	12.74	402.07	26.02	2131.45	0	1170.91	6828.34	-0	-0	-0	2149	0	1465.7	-0
4493	22.2	429.69	31.2	2147.22	0	1162.79	6111.61	-0	-0	-0	2149	0	1465.7	-0
4494	-6.41	425.72	30.82	2112.14	0	1170.81	9630.35	7.25	-25.18	8.39	2878.62	0	1596.12	16628.5
4495	37.99	440.98	29.45	2129.19	0	1166.19	2042.51	-0	-0	-0	2149	0	1465.7	-0
4496	9.84	449.52	37	2110.97	0	1167.47	9193.4	9	-25.94	5.65	2697.91	0	1703.96	10969.4
4497	13.43	450.9	35.71	2120.11	0	1168.98	8534.86	-0	-0	-0	2149	0	1465.7	-0
4498	35.78	469.06	38.3	2103.76	0	1166.61	2536.96	-0	-0	-0	2149	0	1465.7	-0
4499	10.83	471.5	38.07	2122.87	0	1172.37	10938.3	-0	-0	-0	2149	0	1465.7	-0
4500	29.75	483.4	33.34	2083.76	0	1164.03	6543.21	-0	-0	-0	2149	0	1465.7	-0
4501	28.76	502.62	41.28	2096.49	0	1164.58	6717.75	3.13	-24.87	5.11	2670.43	0	1693.35	14149.9
4502	22.96	503.54	43.03	2096.96	0	1171.65	11476.5	-0	-0	-0	2149	0	1465.7	-0
4503	45.24	530.85	37.31	2072.81	0	1160.31	2217.6	-0	-0	-0	2149	0	1465.7	-0
4504	22.05	517.73	37.69	2072.27	0	1172.61	8167.55	-0	-0	-0	2149	0	1465.7	-0
4505	48.07	545.04	41.89	2089.29	0	1166.19	4886.6	-2.98	-20.45	7.93	2869.09	0	1650.64	15794.8
4506	45.39	544.28	35.93	2067.07	0	1166.29	6708.03	0.69	-22.28	10.6	2859.5	0	1588.55	18199.2
4507	29.45	557.4	40.28	2062.71	0	1169.29	9819.25	-0	-0	-0	2149	0	1465.7	-0
4508	56.92	568.54	37.84	2068.11	0	1167.07	5904.14	-2.21	-23.96	1.91	2585.42	0	1707.51	8588.85
4509	44.48	581.82	43.87	2056.02	0	1168.74	7813.13	-0	-0	-0	2149	0	1465.7	-0
4510	44.48	592.96	38.07	2048.89	0	1166.34	8584.25	4.73	-23.96	4.5	2886.8	0	1634.23	11997
4511	56.3	605.32	41.58	2041.32	0	1168.56	7300.44	-0	-0	-0	2149	0	1465.7	-0
4512	48.14	608.37	41.96	2044.97	0	1171.34	7448.74	-0	-0	-0	2149	0	1465.7	-0
4513	59.28	630.95	38.22	2041.32	0	1166.77	4368.03	3.89	-18.31	9.99	2899.15	0	1631.76	19355.2
4514	55.62	617.37	37.31	2025.83	0	1175.23	9857.06	-0	-0	-0	2149	0	1465.7	-0
4515	61.19	646.51	43.64	2036.26	0	1169.22	8257.03	-0	-0	-0	2149	0	1465.7	-0
4516	70.34	644.84	36.77	2025.08	0	1169.25	4371.47	-2.52	-23.8	4.5	2624.95	0	1646.57	11286.2
4517	65.46	652.31	37.08	2021.87	0	1171.57	10980.5	-0	-0	-0	2149	0	1465.7	-0
4518	73.24	666.5	41.89	2013.1	0	1171.23	6856.27	-0	-0	-0	2149	0	1465.7	-0
4519	78.51	659.33	36.32	2009.5	0	1172.79	5902.95	-0	-0	-0	2149	0	1465.7	-0
4520	76.29	676.73	39.44	2005.05	0	1171.5	7345.85	-0	-0	-0	2149	0	1465.7	-0
4521	83.77	665.89	34.41	2003.59	0	1175.01	5780.08	-0	-0	-0	2149	0	1465.7	-0
4522	89.57	671.84	36.7	1993.58	0	1173.77	6401.7	-0	-0	-0	2149	0	1465.7	-0
4523	89.19	663.91	31.59	1990.71	0	1177.47	6065.1	4.65	-22.13	1.22	2547.91	0	1687.18	4920.59
4524	96.51	673.37	34.94	1994.77	0	1175.45	8205.54	-0	-0	-0	2149	0	1465.7	-0
4525	97.5	668.49	34.18	1976.87	0	1173.92	10031.2	-0	-0	-0	2149	0	1465.7	-0
4526	99.72	669.25	36.93	1966.97	0	1178.38	5790.34	6.03	-21.21	4.88	2597.26	0	1653.09	9665.04
4527	109.25	665.44	32.81	1984.51	0	1175.68	9655.15	-0	-0	-0	2149	0	1465.7	-0
4528	109.71	652.92	31.74	1958.6	0	1178.34	7614.14	3.81	-18.46	8.16	2978.13	0	1611.16	15769.5
4529	115.05	652.47	34.56	1964.83	0	1178.95	5739.84	-0	-0	-0	2149	0	1465.7	-0
4530	116.73	635.68	27.85	1967.26	0	1177.71	12057	-0	-0	-0	2149	0	1465.7	-0
4531	121.08	631.87	33.04	1944.07	0	1181.06	7493.18	-0	-18.16	7.71	2788.5	0	1708.64	15036.7
4532	124.44	613.56	32.42	1957.74	0	1182.08	7225.41	-0	-0	-0	2149	0	1465.7	-0
4533	124.05	605.93	30.59	1935.02	0	1181.07	8702.91	-0	-0	-0	2149	0	1465.7	-0
4534	133.29	591.74	31.05	1943.04	0	1183.17	6320.82	-0	-0	-0	2149	0	1465.7	-0
4535	126.65	566.71	28.31	1928.71	0	1182.82	9234.13	-50.81	421.91	24.03	2420.14	0	1310.64	24459.9
4536	131.53	558.93	22.13	1938.09	0	1180.85	8799.91	0.38	398.56	34.48	2472.6	0	1296.23	20258.2
4537	139.24	522.46	23.8	1928	0	1185.83	7286.96	-0.61	388.95	16.25	2453.84	0	1287.99	-24317.5
4538	132.68	494.08	21.21	1927.52	0	1184	7564.48	-2.14	408.17	84.08	2446.68	0	1297.86	46961.8
4539	129.47	469.97	19.91	1920.15	0	1189.29	8944.56	-12.89	420.84	116.5	2434.91	0	1302.32	56930.7
4540	133.13	439.15	18.62	1909.84	0	1183.61	9472.49	-3.36	467.22	48.29	2459.34	0	1293.53	-1351.97
4541	120.16	405.73	16.63	1904.82	0	1183.92	5269.71	-29.3	469.97	38.38	2458.2	0	1292.96	17561.4
4542	116.12	369.72	12.74	1930.23	0	1195.32	7139.68	-53.79	502.62	42.88	2423.84	0	1307.13	22304.4
4543	105.9	329.74	3.2	1886.49	0	1188.96	11388.8	-52.03	462.19	15.64	2439.78	0	1296.86	5617.98
4544	96.44	287.78	3.51	1897.08	0	1195.97	358.57	-79.5	455.63	12.36	2434.59	0	1299.36	25202.6
4545	86.82	252.38	-3.05	1940.98	0	1204.65	8512.92	-95.98	424.5	23.57	2416.56	0	1312.61	14045.1
4546	72.17	225.83	-5.42	1880.28	0	1190.27	11723.9	-77.51	415.95	-6.1	2403.36	0	1301.38	7645.86
4547	-0	-0	-0	2149	0	976.7	-0	-80.41	431.67	-22.58	2424.29	0	1301.59	14817.7
4548	43.49	177	-4.35	1920.96	0	1207.47	9311.65	-73.17	462.49	-15.64	2429.34	0	1306.1	4633.71
4549	28.08	157.93	-13.96	1860.75	0	1202.42	8999.65	-75.99	524.44	-20.14	2419.01	0	1314.47	14225.8
4550	26.02	146.03	-4.35	1917.92	0	1217.84	1463.29	-106.35	577.09	-33.49	2407.1	0	1315.25	15923.9
4551	21.59	119.32	-11.67	1876.78	0	1210.81	11240.2	-99.41	613.4	-29.98	2418.11	0	1319.47	12373
4552	-0	-0	-0	2149	0	976.7	-0	-122.99	603.49	-41.73	2406.2	0	1321.19	16170.3
4553	-0	-0	-0	2149	0	976.7	-0	-123.37	592.5	-57.45	2403.33	0	1318.44	12796.8
4554	-0	-0	-0	2149	0	976.7	-0	-123.14	581.97	-54.17	2403.46	0	1320.57	9605.08
4555	-0	-0	-0	2149	0	976.7	-0	-119.02	609.59	-60.35	2393.11	0	1320.54	20072.2
4556	-0	-0	-0	2149	0	976.7	-0	-113.45	621.03	-70.27	2404.59	0	1319.96	12272
4557	-0	-0	-0	2149	0	976.7	-0	-118.56	645.6	-70.42	2376.19	0	1322.99	9598.97
4558	-0	-0	-0	2149	0	976.7	-0	-106.43	660.71	-66.07	2390.23	0	1319.79	16751
4559	-0	-0	-0	2149	0	976.7	-0	-105.82	660.86	-67.6	2388.69	0	1317.07	6763.1
4560	0	0	0	2149	0	976.7	0	-106.66	672	-55.92	2367.96	0	1322.74	15520.8
4561	-0	-0	-0	2149	0	976.7	-0	-103.84	666.5	-48.75	2371.21	0	1316.86	19532.9
4562	-0	-0	-0	2149	0	976.7	-0	-93.99	682.68	-55.62	2372.73	0	1318.06	9974.31
4563	-4.65	-17.85	1.14	1717.87	0	807.52	4481.23	-92.24	680.39	-48.29	2353.76	0	1320.22	14756
4564	-0	-0	-0	2149	0	976.7	-0	-90.94	685.58	-40.51	2342.76	0	1320.43	18829.3
4565	-0	-0	-0	2149	0	976.7	-0	-78.51	687.41	-41.89	2347.4	0	1320.27	13342.8
4566	-0	-0	-0	2149	0	976.7	-0	-75.99	682.37	-43.26	2339.82	0	1315.7	15478.3
4567	-0	-0	-0	2149	0	976.7	-0	-76.29	677.8	-35.1	2336.55	0	1320.43	17536.6
4568	-0	-0	-0	2149	0	976.7	-0	-68.44	662.23	-33.34	2322.47	0	1319.41	15022.1
4569	-0	-0	-0	2149	0	976.7	-0	-61.95	659.79	-35.48	2323.63	0	1318.21	19410.4
4570	3.28	-15.87	-3.81	1953.59	0	977.69	5972.2	-64.85	653.38	-35.55	2312.99	0	1318.58	12006.9
4571	-0	-0	-0	2149	0	976.7	-0	-47.84	630.04	-31.51	2310.59	0	1317.42	17107.5
4572	6.94	-18.01	-5.49	1758.47	0	846.33	10823.8	-56.46	623.17	-33.57	2295.24	0	1317.28	16388.3
4573	-0	-0	-0	2149	0	976.7	-0	-43.64	602.42	-31.36	2312.55	0	1313.42	12754.6
4574	-0	-0	-0	2149	0	976.7	-0	-42.8	588.53	-33.04	2287.06	0	1314.16	13640
4575	-0	-0	-0	2149	0	976.7	-0	-42.8	570.83	-30.98	2291.45	0	1312.67	16311.2
4576	-0	-0	-0	2149	0	976.7	-0	-28.31	561.68	-29.07	2286.66	0	1315.98	15117.9
4577	-0	-0	-0	2149	0	976.7	-0	-32.96	541.53	-31.59	2274.86	0	1311.02	14976.5
4578	-0	-0	-0	2149	0	976.7	-0	-26.47	525.67	-28	2275.82	0	1314.36	16473.4
4579	-0	-0	-0	2149	0	976.7	-0	-25.02	514.83	-27.24	2250.76	0	1314.6	15221.3
4580	4.73	-20.14	-5.72	1954.57	0	868.64	5761.41	-18.31	492.71	-26.63	2270.93	0	1312.41	18023.6
4581	-0	-0	-0	2149	0	976.7	-0	-22.35	482.94	-30.44	2248.24	0	1311.47	14962.2
4582	-0	-0	-0	2149	0	976.7	-0	-15.49	468.6	-26.7	2236.07	0	1315.95	13641.3
4583	-0	-0	-0	2149	0	976.7	-0	-18.39	451.35	-25.56	2239.06	0	1313.16	15762.7
4584	-0	-0	-0	2149	0	976.7	-0	-11.22	444.64	-30.9	2240.52	0	1308.81	14682.7
4585	-3.66	-21.36	-3.36	2057.29	0	887.84	7311.58	-9.08	435.79	-27.92	2226	0	1311.56	15621.8
4586	-0	-0	-0	2149	0	976.7	-0	-15.72	419.77	-25.41	2213.32	0	1312.48	16026.2
4587	-5.57	-15.87	-3.97	1785.03	0	864.85	11177.1	-3.2	415.8	-24.49	2211.53	0	1316.53	15698.1
4588	-0	-0	-0	2149	0	976.7	-0	-9.38	400.39	-28.15	2229.75	0	1303.87	13878.7
4589	-0	-0	-0	2149	0	976.7	-0	-6.94	395.97	-26.86	2200.72	0	1309.13	15612.3
4590	-0	-0	-0	2149	0	976.7	-0	-0.69	385.74	-19.53	2197.39	0	1313.16	15751
4591	-0	-0	-0	2149	0	976.7	-0	-7.4	379.94	-21.59	2211.28	0	1308.85	15265.7
4592	-0	-0	-0	2149	0	976.7	-0	2.44	375.67	-22.05	2193.05	0	1310.38	15679.7
4593	-0	-0	-0	2149	0	976.7	-0	-5.04	369.57	-16.56	2187.85	0	1313.73	13656.6
4594	-0	-0	-0	2149	0	976.7	-0	-0	365.6	-14.42	2182.89	0	1312.55	16257.9
4595	-0	-0	-0	2149	0	976.7	-0	11.14	358.89	-12.82	2174.64	0	1314.35	17003.5
4596	-0	-0	-0	2149	0	976.7	-0	-7.32	363.46	-11.83	2196.14	0	1313.69	11663.3
4597	-0	-0	-0	2149	0	976.7	-0	6.79	345.46	-10.91	2168.38	0	1304.85	17003.8
4598	-0	-0	-0	2149	0	976.7	-0	3.28	355.38	-11.75	2166.27	0	1317.48	11258.2
4599	-0	-0	-0	2149	0	976.7	-0	-0.38	347.75	-3.81	2176.06	0	1310.99	19139
4600	-0	-0	-0	2149	0	976.7	-0	9.77	342.1	-12.59	2162.54	0	1304.6	14907.1
4601	-0	-0	-0	2149	0	976.7	-0	-1.37	350.19	-10.45	2161.19	0	1311.74	10062
4602	-0	-0	-0	2149	0	976.7	-0	8.32	333.71	-2.14	2145.94	0	1305.31	22678.8
4603	-0	-0	-0	2149	0	976.7	-0	12.66	354.61	-9.92	2181.03	0	1309.4	11804.2
4604	-0	-0	-0	2149	0	976.7	-0	-2.52	341.49	-9.23	2160.06	0	1302.24	13759.5
4605	-0	-0	-0	2149	0	976.7	-0	11.06	350.49	-8.93	2140.03	0	1309.86	18065
4606	-0	-0	-0	2149	0	976.7	-0	5.34	349.27	-6.03	2170.51	0	1313.4	11998.9
4607	-0	-0	-0	2149	0	976.7	-0	5.19	354.16	-14.42	2154	0	1304.28	18772.5
4608	-0	-0	-0	2149	0	976.7	-0	6.56	357.67	-15.87	2149.96	0	1310.96	11566.7
4609	-0	-0	-0	2149	0	976.7	-0	2.06	357.21	-11.6	2151.95	0	1312.44	15491.5
4610	-0	-0	-0	2149	0	976.7	-0	8.7	367.13	-18.46	2140.13	0	1313.72	20856.8
4611	-0	-0	-0	2149	0	976.7	-0	5.11	368.96	-18.77	2155.41	0	1316.29	12154.7
4612	-0	-0	-0	2149	0	976.7	-0	-4.81	364.38	-23.96	2133.22	0	1309.89	13704.6
4613	-1.37	-15.41	-5.34	1955.29	0	951.77	8612.45	7.25	384.37	-23.73	2142.02	0	1319.92	17090.3
4614	-0	-0	-0	2149	0	976.7	-0	-0.08	377.35	-24.49	2154.78	0	1314.08	12516
4615	-5.42	-18.31	-3.13	2066.77	0	877.93	6157.81	-1.07	386.35	-26.93	2133	0	1316.46	18497.9
4616	-0	-0	-0	2149	0	976.7	-0	0.84	398.1	-22.81	2139.49	0	1322.54	15288.7
4617	-0	-0	-0	2149	0	976.7	-0	-2.21	396.58	-27.24	2139.1	0	1315.21	13215.8
4618	-0	-0	-0	2149	0	976.7	-0	3.36	407.26	-25.02	2122.86	0	1319.43	19111.8
4619	-0	-0	-0	2149	0	976.7	-0	-0.15	421.14	-25.86	2139.43	0	1324.35	13288.5
4620	-0	-0	-0	2149	0	976.7	-0	2.21	420.23	-25.02	2117.92	0	1318.74	17143.4
4621	-0	-0	-0	2149	0	976.7	-0	8.09	439.61	-25.86	2126.47	0	1323.49	18262.5
4622	-0	-0	-0	2149	0	976.7	-0	2.82	446.78	-28.84	2131.06	0	1321.03	12643.8
4623	-0	-0	-0	2149	0	976.7	-0	8.54	460.51	-24.87	2117.67	0	1323.7	18610.7
4624	-0	-0	-0	2149	0	976.7	-0	2.59	466.92	-26.32	2108.43	0	1324.03	18537.6
4625	0	0	0	2149	0	976.7	0	12.44	489.04	-29.75	2118.52	0	1323.47	16332.9
4626	4.35	-18.77	-2.21	1733.33	0	898.07	8345.44	8.09	497.74	-26.55	2100.26	0	1324.01	17680.4
4627	-0	-0	-0	2149	0	976.7	-0	9.08	505.68	-23.42	2108.65	0	1324.93	18749.6
4628	-0	-0	-0	2149	0	976.7	-0	16.25	526.43	-26.09	2092.59	0	1325.49	16930.7
4629	-0	-0	-0	2149	0	976.7	-0	17.93	536.5	-27.77	2102.52	0	1321.26	19132.1
4630	-0	-0	-0	2149	0	976.7	-0	14.88	538.64	-21.59	2083.18	0	1324.81	17912.6
4631	-0	-0	-0	2149	0	976.7	-0	20.68	560	-25.41	2073.75	0	1326.48	15330.5
4632	-0	-0	-0	2149	0	976.7	-0	27.47	567.93	-30.14	2101.1	0	1319.2	21579.1
4633	-2.21	-15.11	-5.57	1396.65	0	870.54	12542	25.02	577.7	-31.05	2069.94	0	1321.6	17703.8
4634	-0	-0	-0	2149	0	976.7	-0	30.52	588.68	-30.9	2058.49	0	1323	19351.1
4635	-0	-0	-0	2149	0	976.7	-0	36.39	603.94	-26.63	2076.38	0	1323.63	21585.3
4636	-0	-0	-0	2149	0	976.7	-0	32.35	609.59	-32.88	2063.01	0	1319.34	14209.6
4637	-0	-0	-0	2149	0	976.7	-0	42.27	618.74	-28.46	2060.48	0	1320.46	22430.5
4638	-0	-0	-0	2149	0	976.7	-0	40.82	631.71	-25.56	2048.23	0	1323.43	19529.5
4639	-0	-0	-0	2149	0	976.7	-0	51.04	638.12	-28.23	2053.26	0	1319.53	19499.3
4640	-0	-0	-0	2149	0	976.7	-0	50.96	647.43	-30.75	2049.99	0	1318.58	21499.6
4641	-0	-0	-0	2149	0	976.7	-0	56.3	658.87	-28.99	2034.16	0	1321.46	16679.4
4642	-3.05	-16.33	-2.52	2044.33	0	862.18	7483.94	64.77	659.18	-25.63	2036.59	0	1318.94	24343.8
4643	-0	-0	-0	2149	0	976.7	-0	62.64	678.56	-30.98	2032.75	0	1321.01	19843
4644	-0	-0	-0	2149	0	976.7	-0	76.83	682.98	-30.82	2026.74	0	1317.5	20304.6
4645	-0	-0	-0	2149	0	976.7	-0	69.58	683.59	-23.35	2017.13	0	1320.8	20104.7
4646	-0	-0	-0	2149	0	976.7	-0	80.87	699.16	-27.77	2009.71	0	1323.17	20123.4
4647	-0	-0	-0	2149	0	976.7	-0	89.42	704.35	-30.52	2023.35	0	1315.67	23597.6
4648	-0	-0	-0	2149	0	976.7	-0	75.84	709.38	-30.52	2003.63	0	1319.53	17042.9
4649	-0	-0	-0	2149	0	976.7	-0	95.67	714.57	-29.68	1986.43	0	1321.73	21117.8
4650	-0	-0	-0	2149	0	976.7	-0	96.89	720.06	-31.51	1996.26	0	1318.77	23269.4
4651	0	0	0	2149	0	976.7	0	97.12	724.18	-32.2	1992.69	0	1319.86	15651.8
4652	-6.26	-18.01	-4.81	2176.25	0	966.52	8596.39	107.42	726.47	-32.96	1978.12	0	1320.08	22537.3
4653	-0	-0	-0	2149	0	976.7	-0	102.31	718.69	-29.68	1969.27	0	1319.92	18949.4
4654	-0	-0	-0	2149	0	976.7	-0	118.26	734.25	-30.98	1980.59	0	1321.74	20718.3
4655	-0	-0	-0	2149	0	976.7	-0	112.61	720.37	-40.21	1966.28	0	1316.05	17757.1
4656	-0	-0	-0	2149	0	976.7	-0	116.96	722.05	-35.4	1957.26	0	1319.86	17780.6
4657	-4.58	-15.72	-5.57	2107.74	0	925.91	8060.05	129.55	716.4	-28.92	1948.79	0	1323.86	20648.4
4658	-0	-0	-0	2149	0	976.7	-0	128.48	710.75	-38.83	1955.02	0	1317.75	18295.7
4659	-3.43	-20.29	-3.43	1877.1	0	901.65	9162.39	133.59	701.29	-36.01	1943.07	0	1317.64	18275.3
4660	-0	-0	-0	2149	0	976.7	-0	134.43	694.12	-32.2	1931.61	0	1320.83	17468.4
4661	-0	-0	-0	2149	0	976.7	-0	137.56	680.69	-37.69	1928.47	0	1319.06	16088.1
4662	-0	-0	-0	2149	0	976.7	-0	151.44	676.73	-39.29	1935.47	0	1318.09	19854.2
4663	-0	-0	-0	2149	0	976.7	-0	142.82	654.6	-36.09	1918.19	0	1316.32	16082.9
4664	-0	-0	-0	2149	0	976.7	-0	151.52	641.02	-40.59	1908.39	0	1318.26	15306
4665	-0	-0	-0	2149	0	976.7	-0	158.84	632.02	-38.83	1916.8	0	1318.59	19309.3
4666	-0	-0	-0	2149	0	976.7	-0	150.91	607.76	-37.84	1907.31	0	1313.9	15807
4667	-0	-0	-0	2149	0	976.7	-0	160.45	587.92	-39.14	1890.1	0	1318.07	16403.9
4668	6.41	409.39	42.42	2456.24	0	1154.75	12135.2	155.11	560.15	-40.97	1879.9	0	1315.95	15355
4669	-45.62	560.76	-66.68	2469	0	1110.42	-14297.9	163.35	541.08	-35.48	1890.64	0	1313.89	15908.8
4670	17.24	370.94	-29.53	2421.89	0	1161.03	18853.3	156.86	523.68	-34.64	1885.89	0	1317.34	12839.6
4671	7.71	299.53	6.41	2480.16	0	1153.02	40730.7	156.33	473.94	-45.39	1858.97	0	1309.81	19409.2
4672	-47.91	419.77	-58.75	2449.18	0	1129.82	-44019.6	167.01	442.35	-30.98	1850.73	0	1307.25	20512.8
4673	-6.79	351.72	-112.99	2433.61	0	1151.01	-22008.6	132.29	432.13	-25.71	1864.89	0	1315.51	5298.17
4674	-46.31	486.3	34.87	2430.38	0	1124.8	51428.6	154.95	359.04	-42.42	1846.38	0	1294.9	28158.9
4675	-92.09	373.69	-2.82	2482.38	0	1159.88	-734.87	137.1	343.63	-21.9	1821.95	0	1304.66	15444
4676	-58.06	425.42	-33.57	2415.1	0	1125.27	5867.05	111.69	292.05	-4.81	1826.11	0	1306.02	2285.81
4677	-123.44	368.04	21.97	2452.26	0	1143.49	22886.4	126.8	245.97	-38.22	1823.48	0	1270.58	32436.2
4678	-90.48	350.8	31.13	2417.81	0	1144.77	-6011.16	90.41	212.4	-7.25	1774.93	0	1295.11	11118.9
4679	-75.53	362.55	17.62	2407.83	0	1133.63	15840.1	75.23	169.22	14.27	1757.02	0	1284.81	3246.96
4680	-91.93	339.51	3.74	2436.85	0	1122.85	15375.9	70.57	143.13	-16.25	1742.54	0	1248.84	26447
4681	-51.04	367.28	65.54	2374.96	0	1147.88	-7973.64	22.89	117.34	0.61	1702.38	0	1244.54	10778.5
4682	-64.16	371.25	26.86	2442.96	0	1131.62	28177.1	29.45	102.23	33.65	1681.98	0	1243.86	5979.25
4683	-76.52	402.22	12.66	2400.02	0	1134.02	1692.97	-0	-0	-0	2149	0	1465.7	-0
4684	-45.17	442.2	42.72	2402.47	0	1134.39	423.62	-0	-0	-0	2149	0	1465.7	-0
4685	-106.12	534.97	69.66	2416.59	0	1128.69	27240.4	-0	-0	-0	2149	0	1465.7	-0
